Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Class
2697,0.192011,-0.369751,0.278304,-0.659618,0.261718,0.605563,0.069175,-0.7832180000000001,-0.247731,0.6342810000000001,F
3756,0.14263599999999999,0.470326,-2.958023,-0.379737,0.261718,0.813187,-0.157328,0.13282,0.438262,0.969306,A
4633,-0.252367,0.28189699999999995,0.14671700000000001,-0.082938,0.261718,-0.8062819999999999,0.710932,-0.088146,0.968347,-0.964591,E
2666,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,0.356414,0.182426,-0.045975999999999996,0.064084,0.342704,F
4154,0.327793,0.179832,0.157386,-0.508846,0.17234000000000002,0.9377620000000001,-2.611104,0.40615,0.31353600000000004,-1.259109,A
407,0.192011,-0.03215,0.249852,-0.41876499999999994,0.17234000000000002,-0.847807,0.182426,-0.301483,-0.247731,-0.7442949999999999,F
836,-0.351118,0.014957,0.214288,0.736624,0.17234000000000002,-0.391033,0.031425,1.467649,1.093072,-0.28630900000000004,E
2352,-0.030177999999999996,0.438921,-0.045329,0.766462,0.17234000000000002,0.439463,-0.081827,0.510799,0.46944300000000005,0.592775,A
5870,0.21669899999999997,-0.29123899999999997,0.349432,0.5071100000000001,0.261718,0.231839,0.408929,0.40923699999999996,0.31353600000000004,0.10294,A
299,0.13029200000000002,-0.456114,0.292529,0.202672,0.261718,0.688613,0.295677,-1.298969,-0.497183,0.573282,A
2137,0.401857,-0.26768600000000004,0.299642,-0.808002,0.261718,-0.557133,0.069175,-0.6351760000000001,-0.278912,-0.42106099999999996,F
3961,0.4142,-0.17347100000000001,0.392108,-0.13088699999999998,0.261718,-0.391033,-0.006326,-0.710022,-0.590727,-0.232965,F
5741,-3.498799,-0.573882,0.356544,0.750648,-4.9222150000000005,1.26996,0.710932,0.463348,-0.341275,0.862461,A
465,-0.079554,-0.29123899999999997,0.388552,0.855618,0.261718,-0.01731,-0.195078,0.706021,0.095265,0.23341199999999998,F
1418,0.068573,0.007106,0.288973,0.592954,0.261718,0.231839,0.446679,0.670433,0.781258,0.10004600000000001,H
3874,0.117948,0.06991499999999999,0.338762,-1.2960040000000002,0.261718,-1.22153,0.069175,-0.997914,0.40708,-1.022612,H
2504,0.167323,0.313302,0.16805499999999998,-0.383198,0.261718,0.522513,0.55993,-0.880762,-1.183175,0.271856,A
5849,-0.128929,0.022808000000000002,0.19295,0.837775,0.261718,2.017408,0.333428,-0.849891,-0.310094,1.7426540000000001,A
5021,8.314263,-0.087108,0.527252,0.6596420000000001,-3.134652,0.439463,0.597681,0.784401,0.032902,0.185915,E
1548,0.006853,0.462474,-0.016878,0.649795,-1.347089,0.356414,0.899684,0.668899,0.438262,-0.053548,F
3189,-3.498799,0.148427,-3.210528,-0.293087,-4.9222150000000005,-0.10036,-0.7613340000000001,0.581627,-0.060641999999999995,0.498046,I
72,-0.017834,0.336855,0.235627,-0.5111439999999999,-0.81082,0.688613,0.673182,-1.170167,-0.43482,0.35526599999999997,G
2177,0.006853,0.038511000000000004,-0.376075,0.9638110000000001,-0.006417,0.439463,0.031425,0.784614,0.531806,0.5015539999999999,A
128,0.117948,0.242641,0.082701,-0.424583,-0.9001979999999999,0.9377620000000001,0.597681,-0.99106,-0.029461,0.611413,G
1639,-0.017834,-0.047852,0.09337100000000001,-0.139302,0.261718,0.439463,0.371178,-0.101116,-0.091823,0.327297,A
3548,0.14263599999999999,-0.377602,0.32809299999999997,-0.039583,0.261718,-0.30798400000000004,0.144676,-0.74961,-0.746634,-0.239691,F
221,-0.128929,0.572391,-0.031104000000000003,0.319399,0.261718,0.564038,0.673182,0.5493,0.531806,0.263008,G
5160,-0.240024,-0.424709,0.089814,1.094532,0.261718,0.14879,0.069175,1.0872620000000002,0.531806,0.22915700000000003,A
4828,-3.498799,0.062064,0.338762,0.963304,-4.9222150000000005,-0.557133,0.220177,1.0133860000000001,-1.650897,-0.500167,A
4892,0.068573,-0.26768600000000004,0.33165,-0.197963,-2.062114,-0.183409,0.484429,0.04813,0.032902,-0.30935799999999997,A
2336,0.043885,-0.157769,0.32809299999999997,0.552225,0.261718,0.647088,0.144676,0.267854,-0.185368,0.634137,A
1550,-0.22768000000000002,0.250492,0.207175,-0.48127600000000004,0.261718,-0.6401819999999999,-0.044076,0.673966,0.8748020000000001,-0.434454,E
415,0.13029200000000002,-0.024299,0.24629600000000001,0.12100599999999999,0.08296100000000001,-0.10036,0.106925,-0.555651,-0.65309,-0.042988,A
5608,0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,0.730137,0.333428,1.0423149999999999,0.219991,0.596971,A
1363,-0.462213,0.352558,0.150273,0.5604899999999999,0.261718,0.647088,0.220177,0.12023900000000001,0.687713,0.581576,E
5162,-0.202992,-0.47966800000000004,-3.210528,-0.88764,0.261718,-1.013906,-2.950858,-0.8900809999999999,-1.526171,-1.652119,D
4495,-0.215336,-0.20487600000000003,0.456124,-0.099826,0.17234000000000002,-0.681707,-2.4223529999999998,0.331148,0.500624,-2.366289,E
3631,-0.079554,-0.17347100000000001,0.367214,0.32450100000000004,0.261718,0.730137,0.371178,-0.48534700000000003,-0.278912,0.564398,F
2544,0.562327,0.046362,0.210732,-1.052078,0.976743,-0.14188399999999998,-1.32759,0.25857399999999997,0.8748020000000001,0.8406899999999999,I
638,-0.030177999999999996,0.572391,5.083004,-0.109553,-1.257711,-0.30798400000000004,0.446679,1.142188,0.7500760000000001,-0.388837,G
1251,-0.116585,-0.016447999999999997,0.288973,0.48374700000000004,0.17234000000000002,-0.889332,0.031425,0.530526,0.157628,-0.7108300000000001,F
1743,0.15498,-0.040001,0.363657,1.200934,0.261718,1.186911,0.295677,-0.315268,-0.185368,1.019768,A
2533,0.29076199999999996,0.156278,0.136047,1.401386,0.08296100000000001,-0.058835000000000005,-0.119577,1.267884,0.46944300000000005,0.134331,A
2285,0.21669899999999997,0.321153,0.128935,0.491087,0.261718,0.314889,0.484429,0.565822,-0.029461,0.130654,A
997,-0.091897,0.258344,0.445454,1.6435819999999999,0.08296100000000001,0.771662,0.257927,1.271048,0.438262,0.672701,W
390,0.426544,0.588093,0.160942,-0.889699,0.261718,0.356414,0.257927,1.283824,0.31353600000000004,0.29470100000000005,F
146,0.080916,-0.142067,0.17161099999999999,-0.470713,0.261718,-0.058835000000000005,0.106925,0.24284699999999998,0.001721,0.006547,F
325,-0.314087,-0.040001,0.303198,1.37665,0.17234000000000002,1.643684,0.597681,-0.351051,0.531806,1.238063,X
4358,0.624046,-0.071406,0.22140100000000001,-0.586246,0.887365,-2.633375,0.899684,-2.8204380000000002,-0.996086,-2.606403,I
5922,-0.16596,0.007106,-2.1720580000000003,-0.165858,0.261718,-0.889332,0.106925,1.7267279999999998,0.656532,-0.7406659999999999,E
1017,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.10036,0.069175,-0.403356,0.157628,-0.011693,F
3055,0.043885,0.69801,0.022241999999999998,0.912997,0.261718,0.024215,0.069175,0.7237279999999999,-0.247731,0.10962999999999999,F
3959,0.624046,-0.189174,0.139604,0.38731,0.976743,-1.22153,-0.534832,0.79174,1.654339,-0.7279359999999999,I
3252,-0.030177999999999996,0.572391,5.083004,-0.109553,-1.257711,0.314889,0.333428,0.8928940000000001,0.344717,0.215606,G
3047,-0.252367,-0.008597,-2.044028,0.342613,0.351096,1.519109,0.371178,0.156021,1.124254,1.267393,X
1666,-0.030177999999999996,0.572391,5.083004,-0.109553,-1.257711,0.06573999999999999,0.220177,1.208725,0.812439,0.053574000000000004,G
2088,0.006853,-0.26768600000000004,0.40989,0.565443,0.17234000000000002,0.439463,-0.044076,-0.19203800000000001,-0.278912,0.550185,F
4531,0.15498,0.336855,0.068476,0.021525,0.261718,-0.14188399999999998,0.257927,-0.8134680000000001,-0.8401790000000001,-0.143624,A
3853,0.24138600000000002,0.23479,0.121822,1.037988,0.261718,0.647088,0.182426,0.684936,0.219991,0.628422,A
2738,0.192011,-0.03215,0.249852,-0.41876499999999994,0.17234000000000002,-0.266459,-0.195078,-1.059228,-0.247731,-0.008402,F
1436,0.24138600000000002,-0.157769,0.338762,-1.2039229999999999,0.261718,1.228436,0.220177,-0.465446,-0.65309,1.1088559999999998,A
1144,-0.252367,-0.11066199999999998,0.452567,0.8883209999999999,0.17234000000000002,1.0623360000000002,0.220177,-0.424421,-0.185368,0.982241,D
1797,-0.054866,0.580242,0.032912000000000004,-0.016668000000000002,0.261718,0.564038,0.673182,-0.336586,0.064084,0.242912,A
433,0.599358,-0.377602,0.24273899999999998,-0.151028,0.976743,-1.22153,-1.138838,1.187639,1.560794,-0.40491900000000003,I
4193,4.524702,-0.134216,0.23206999999999997,-2.514351,-0.9001979999999999,-2.135077,-2.724356,0.538874,-0.65309,-1.9798619999999998,F
976,-0.178304,-0.338346,0.45968000000000003,1.40246,0.797987,0.273364,-1.1765889999999999,0.49363599999999996,1.124254,1.172109,Y
356,0.09326,-0.212727,0.260522,-0.5272560000000001,0.261718,-0.515608,0.446679,0.61473,0.251173,-0.568495,F
4095,-0.116585,0.28189699999999995,0.335206,-0.518215,0.08296100000000001,0.605563,0.408929,-0.004719,0.781258,0.434359,D
5065,-0.128929,0.289748,0.235627,1.0574729999999999,0.17234000000000002,-0.01731,0.408929,1.322927,0.46944300000000005,-0.11382300000000001,E
3058,0.599358,-2.426761,0.011573,0.5402600000000001,0.976743,-1.38763,-1.2898399999999999,1.100484,2.465057,-0.478829,I
4166,-3.498799,0.8707360000000001,-3.210528,-0.06954,-4.9222150000000005,-0.391033,-1.2143389999999998,0.347496,-1.214356,0.499722,Y
2243,0.019197,0.619498,0.032912000000000004,-0.18385,0.261718,1.519109,0.597681,-1.57395,-0.559546,1.123768,G
2346,-0.116585,-0.581733,0.569929,1.083313,0.08296100000000001,0.564038,0.069175,0.217879,-0.310094,0.60547,D
4090,0.056228999999999994,0.48602799999999996,0.10404000000000001,-0.053337999999999997,0.261718,-0.058835000000000005,0.673182,-0.238927,0.126447,-0.28881599999999996,G
1174,-0.00549,-0.20487600000000003,0.32098000000000004,-0.694588,0.261718,-0.557133,0.220177,0.208792,-0.12300499999999999,-0.49999799999999994,F
3648,-0.042522000000000004,-0.11066199999999998,0.40989,1.097277,0.261718,1.228436,0.446679,-0.34120700000000004,-0.466001,0.949017,A
5124,0.09326,0.10132000000000001,0.313868,0.756586,0.351096,0.231839,0.182426,0.107522,-0.278912,0.230037,A
1869,0.47591999999999995,-0.338346,0.047137,-0.0009720000000000001,0.976743,-0.889332,-1.138838,0.073797,1.24898,-0.066097,I
3470,0.562327,-0.000745,-3.210528,-2.832246,0.261718,-0.474083,0.182426,-0.3235,-0.590727,-0.410778,A
4268,-0.00549,0.054213,0.32098000000000004,0.804804,0.17234000000000002,1.0208110000000001,-0.006326,0.502451,1.404887,1.063914,X
4803,-0.22768000000000002,-0.9978459999999999,0.356544,-0.026931999999999998,0.261718,-0.391033,0.031425,0.535263,0.687713,-0.25354299999999996,D
1930,0.117948,0.26619499999999996,0.043581,-0.5900350000000001,0.17234000000000002,-0.515608,0.069175,-0.328704,0.095265,-0.371334,F
5714,0.389513,0.37611100000000003,0.018686,-0.690978,0.08296100000000001,0.771662,-2.950858,-0.518411,0.126447,-1.061719,A
1991,0.019197,0.588093,0.260522,-1.348758,0.08296100000000001,0.14879,-0.270579,-1.469106,-0.746634,0.41730100000000003,A
5673,5.759087,-0.236281,0.37788299999999997,-2.104317,-1.79398,1.0208110000000001,0.257927,-0.326412,-0.12300499999999999,0.897372,A
614,-0.26471100000000003,-0.126364,0.235627,0.176773,0.261718,1.9758830000000003,0.106925,0.028287,-0.091823,1.863603,A
2130,0.080916,0.438921,0.14315999999999998,-0.523288,0.261718,0.688613,0.446679,-1.7538330000000002,-0.12300499999999999,0.48726899999999995,G
4664,-0.116585,-0.189174,0.694403,0.974792,0.708609,-1.22153,-1.138838,0.9729049999999999,1.217798,-0.393624,Y
5509,0.019197,0.077766,0.349432,-0.356523,0.261718,-0.889332,-2.762106,-0.44133199999999995,-0.466001,-2.247594,H
5405,0.229043,0.124874,0.182281,0.686496,0.261718,0.564038,0.673182,0.354719,-0.12300499999999999,0.250048,A
2899,0.14263599999999999,0.48602799999999996,0.100483,-0.448543,0.17234000000000002,-0.01731,0.106925,-0.5802689999999999,-0.43482,0.046244,A
1521,0.056228999999999994,-0.016447999999999997,0.345875,-0.053786,0.17234000000000002,1.26996,-0.081827,-1.27204,-0.403638,1.34639,A
5546,4.524702,-0.134216,0.23206999999999997,-2.514351,-0.9001979999999999,-1.055431,-0.044076,-0.20102799999999998,-0.310094,-0.8214239999999999,F
4101,0.043885,0.274046,0.182281,0.095763,0.261718,0.439463,0.371178,-0.553554,-0.5283640000000001,0.307021,F
2509,0.043885,0.407516,-0.12001400000000001,0.28174299999999997,0.261718,0.06573999999999999,0.333428,0.42123599999999994,0.001721,0.002532,A
1476,0.031541,-0.09496,-0.031104000000000003,0.803253,0.261718,-0.10036,0.408929,-0.232384,-0.902542,-0.171869,A
5908,-0.26471100000000003,-0.275537,0.384996,1.343918,0.261718,0.605563,0.52218,-0.32012199999999996,-1.214356,0.377809,A
1705,0.46357600000000004,0.109171,0.22495700000000002,-1.411178,0.261718,-0.6401819999999999,0.106925,0.383279,0.032902,-0.520588,A
143,0.068573,0.289748,0.107596,1.267115,0.261718,0.480988,0.295677,1.412684,0.001721,0.38200300000000004,A
2737,0.21669899999999997,-0.29123899999999997,0.349432,0.5071100000000001,0.261718,1.0208110000000001,-0.157328,-1.3455270000000001,-0.777816,1.156184,A
1835,-0.017834,-0.055704,0.23206999999999997,0.604621,-0.989576,0.730137,0.899684,0.577317,0.219991,0.263948,A
2927,0.364825,0.19553399999999999,0.17516800000000002,-0.027618,0.261718,-0.557133,0.52218,0.790905,0.40708,-0.6446109999999999,A
1515,0.117948,0.289748,0.392108,-1.747095,0.261718,-0.14188399999999998,0.55993,-2.65001,-3.178789,-0.297086,A
2898,-0.00549,-0.220579,-3.210528,1.071885,0.261718,0.9792860000000001,0.748682,1.1230639999999998,0.157628,0.571016,A
3073,0.327793,-0.142067,0.48101800000000006,-2.171392,0.261718,-0.266459,0.220177,-0.270516,-0.466001,-0.244079,A
4156,0.031541,-0.09496,-0.031104000000000003,0.803253,0.261718,-0.889332,0.484429,-2.982595,-3.4906040000000003,-0.920493,A
2903,0.10560399999999999,0.7215630000000001,0.086258,0.505409,0.261718,0.06573999999999999,0.6354310000000001,0.416498,-0.247731,-0.148832,F
5731,-0.079554,-0.338346,0.40989,0.129748,0.17234000000000002,-0.515608,-0.044076,0.8958649999999999,0.438262,-0.309756,A
4895,-0.363462,0.23479,0.000904,0.759778,0.261718,1.311485,0.220177,1.556843,0.594169,1.177546,G
5929,0.192011,0.22693899999999997,0.11826500000000001,-0.472443,0.17234000000000002,-0.515608,0.484429,0.29389,-0.060641999999999995,-0.598681,F
2800,-3.498799,0.30545100000000003,-3.210528,1.101752,-4.9222150000000005,0.854712,0.371178,0.9909030000000001,0.001721,0.684793,X
1098,-0.202992,-0.377602,0.43478500000000003,0.24480300000000002,-0.721442,-0.598658,-2.875357,0.780208,0.344717,-1.985455,E
4827,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.764757,0.295677,0.333536,-0.154186,-0.7271529999999999,F
5285,-0.10424100000000001,-0.197025,0.22140100000000001,0.17367,0.261718,0.854712,-0.119577,-0.536352,-0.247731,0.9864,F
941,0.10560399999999999,0.10132000000000001,0.24629600000000001,0.08707999999999999,0.261718,0.356414,0.371178,0.8879239999999999,0.344717,0.24803499999999998,A
4106,-0.017834,-0.22843000000000002,0.37077,1.293671,0.17234000000000002,1.35301,1.0129350000000001,0.650396,2.028517,0.805742,X
4192,0.37716900000000003,0.022808000000000002,0.139604,1.070691,0.976743,-0.598658,-0.534832,1.293123,2.059698,-0.118405,I
527,4.96908,-0.38545300000000005,0.14315999999999998,-2.600732,0.976743,-1.470679,-0.799085,-2.162003,-1.027268,-0.8241,I
3745,-3.498799,2.880639,0.44189799999999996,-0.295325,-4.9222150000000005,-1.512204,-0.195078,1.139509,-3.085245,-1.175989,A
2663,-0.314087,0.164129,0.20006300000000002,0.132493,0.261718,-0.474083,0.6354310000000001,0.41925500000000004,0.8748020000000001,-0.637474,E
4854,0.15498,0.23479,0.210732,0.643738,0.17234000000000002,0.356414,0.371178,0.6343979999999999,-0.5283640000000001,0.234931,A
2796,1.142487,0.062064,0.125378,1.0598299999999998,0.261718,0.439463,0.408929,0.887769,-0.5283640000000001,0.29429,A
1529,-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.72333,0.55993,-1.574357,-0.65309,2.205596,A
192,-0.116585,-0.212727,-0.027547000000000002,-0.9279209999999999,0.351096,1.8097830000000001,1.0129350000000001,-1.9445700000000001,-1.370264,1.149566,E
3899,-2.4495720000000003,4.835583,0.352988,0.048976,-2.419627,-0.557133,0.069175,2.020775,-2.586341,-0.423146,A
5462,-0.363462,-0.008597,0.256965,-0.22634,0.261718,0.771662,0.144676,1.011658,0.40708,0.789744,E
2366,-3.498799,2.880639,0.44189799999999996,-0.295325,-4.9222150000000005,-1.719828,0.144676,0.95549,-2.9605189999999997,-1.5142200000000001,A
3507,0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.6401819999999999,0.031425,1.045442,-0.029461,-0.47366899999999995,F
2007,0.17966700000000002,2.660806,0.096927,-1.474226,-0.006417,0.647088,0.710932,-0.43997299999999995,0.18880999999999998,0.30277800000000005,G
182,0.10560399999999999,-0.087108,0.367214,1.522618,0.261718,1.228436,0.55993,0.8395799999999999,0.344717,0.8950819999999999,A
1488,-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,0.024215,0.899684,0.028986,1.24898,-0.337194,X
5129,0.15498,-0.3619,0.40989,-0.17194500000000001,0.261718,-0.557133,0.484429,0.080399,-0.310094,-0.6306149999999999,F
292,-0.153617,-0.26768600000000004,-3.210528,-0.35177800000000004,-0.006417,0.730137,0.371178,0.31600500000000004,0.531806,0.562107,A
3272,0.303106,-0.03215,0.367214,-0.350585,0.17234000000000002,-0.058835000000000005,0.937434,0.20850100000000002,0.282354,-0.43024700000000005,A
4813,0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-0.847807,0.257927,0.170758,0.375899,-0.7821,A
568,-0.116585,0.20338499999999998,5.49199,1.8528060000000002,-1.436467,-0.30798400000000004,0.257927,0.811718,-0.590727,-0.299256,A
2992,0.500607,-0.220579,-0.03466,0.49732299999999996,0.17234000000000002,-0.14188399999999998,0.597681,0.231004,-0.029461,-0.31753200000000004,A
5592,0.29076199999999996,0.109171,-0.112901,0.221262,0.261718,-0.557133,0.220177,0.433526,-0.466001,-0.499961,A
4140,-0.22768000000000002,0.109171,0.413447,0.11891700000000001,0.17234000000000002,-0.391033,0.220177,0.446514,0.344717,-0.348621,D
60,-0.017834,0.132725,0.125378,1.357345,0.261718,0.06573999999999999,0.220177,1.307064,-0.278912,0.05625,A
3370,0.09326,-0.26768600000000004,0.16805499999999998,-0.383884,0.261718,-0.10036,0.408929,0.276785,0.064084,-0.18920399999999998,A
631,-0.00549,-0.322644,0.100483,-0.519439,0.261718,-1.1384809999999999,0.295677,-0.5666979999999999,0.687713,-1.065215,A
4400,0.15498,-0.322644,0.17516800000000002,0.126526,0.17234000000000002,-0.681707,0.6354310000000001,-0.5846180000000001,-0.65309,-0.817241,A
1853,0.29076199999999996,0.156278,0.136047,1.401386,0.08296100000000001,-0.30798400000000004,-0.081827,0.996475,0.282354,-0.108206,A
1052,0.031541,-0.024299,0.545034,-2.187595,0.261718,-1.429155,0.673182,-3.639652,-3.241152,-1.44993,E
1780,-0.635027,-0.448263,0.299642,1.407861,0.17234000000000002,2.349606,-0.308329,0.6421060000000001,2.620965,2.517727,Y
245,0.09326,0.34470700000000004,0.14315999999999998,-0.026574,0.261718,-0.058835000000000005,0.710932,-0.35672,-0.029461,-0.277098,G
3515,-0.32643,-0.07925700000000001,0.23918299999999998,0.5669350000000001,0.261718,0.14879,-0.45933100000000004,0.032054,0.500624,0.540275,E
2218,0.24138600000000002,-0.43256000000000006,0.349432,-1.029281,0.261718,-0.349509,0.106925,-1.634895,-0.8401790000000001,-0.255424,F
853,0.192011,-0.259834,0.402778,-0.06592999999999999,0.261718,0.10726500000000001,0.220177,0.583879,0.31353600000000004,0.10450699999999999,A
5313,0.019197,-0.424709,0.33165,0.137655,-0.006417,-1.3045799999999999,-3.10186,-1.6612799999999999,-1.682078,-2.559617,A
4749,0.056228999999999994,-0.087108,0.089814,1.312409,0.08296100000000001,0.14879,-0.119577,1.3410600000000001,0.40708,0.32764699999999997,A
5866,-3.498799,0.30545100000000003,-3.210528,1.101752,-4.9222150000000005,0.8962370000000001,0.446679,1.4759,0.31353600000000004,0.665975,X
5727,0.043885,0.007106,1.348781,-1.2493969999999999,-0.185173,0.10726500000000001,0.220177,1.6897810000000002,-0.12300499999999999,0.105073,E
5605,0.29076199999999996,-0.189174,0.07914500000000001,-0.085921,0.976743,-1.678304,-1.138838,0.427526,1.529613,-0.856408,I
2662,5.759087,-0.236281,0.37788299999999997,-2.104317,-1.79398,0.9377620000000001,0.55993,-0.068867,-0.12300499999999999,0.6368729999999999,A
1497,0.24138600000000002,0.109171,-0.127126,0.380626,0.17234000000000002,0.522513,0.597681,-0.8157,-0.8401790000000001,0.248602,A
1641,0.09326,-1.6808990000000001,0.356544,0.180532,0.17234000000000002,-0.10036,0.106925,-0.223627,0.438262,-0.017322999999999998,A
2541,0.167323,0.22693899999999997,0.23918299999999998,-0.094813,0.17234000000000002,-0.30798400000000004,1.6546919999999998,-0.902701,-0.746634,-0.959648,A
4061,0.006853,-0.055704,0.335206,1.7788970000000002,0.261718,0.024215,-0.195078,0.992534,0.687713,0.264635,A
3195,0.229043,0.242641,0.089814,0.12022999999999999,0.261718,0.14879,0.446679,0.214035,-0.091823,0.007462999999999999,A
3107,-0.26471100000000003,-0.126364,0.235627,0.176773,0.261718,3.5538269999999996,0.408929,-1.625517,-2.523978,3.072202,A
2276,0.624046,-0.071406,0.22140100000000001,-0.586246,0.887365,-0.723232,0.069175,-2.597414,-0.8401790000000001,-0.579936,I
598,0.10560399999999999,-0.189174,0.164499,-0.683757,0.261718,0.273364,0.371178,0.205123,0.157628,0.154994,A
1649,-0.32643,0.09346900000000001,-3.210528,0.6684140000000001,-0.095795,2.432656,1.0129350000000001,0.518546,1.716702,1.6508180000000001,X
1068,-0.252367,-0.11066199999999998,0.452567,0.8883209999999999,0.17234000000000002,0.9792860000000001,-0.308329,-0.508704,-0.091823,1.232276,D
1045,-0.128929,-0.409007,0.17516800000000002,-0.256565,0.08296100000000001,-1.38763,0.446679,-1.736689,-2.118619,-1.35109,E
5558,0.056228999999999994,-0.29123899999999997,0.23918299999999998,0.767954,0.17234000000000002,0.397939,0.446679,0.5981489999999999,0.251173,0.23816199999999998,A
5362,4.524702,-0.134216,0.23206999999999997,-2.514351,-0.9001979999999999,-1.2630549999999998,-0.081827,-0.41644200000000003,-0.403638,-0.990268,F
2106,0.25373,-0.338346,0.352988,-1.1542430000000001,0.17234000000000002,-0.557133,0.257927,0.46429899999999996,-0.12300499999999999,-0.5194310000000001,F
4715,0.37716900000000003,-0.07925700000000001,0.153829,-1.1029520000000002,0.261718,-0.8062819999999999,-0.157328,0.196483,-0.996086,-0.534729,A
1143,0.229043,0.572391,0.050694,-0.980138,-0.27455100000000005,-2.716425,0.484429,1.352301,-2.0562560000000003,-2.5409919999999997,A
